"strain"	"replicate"	"age.at.death"	"rupture"
"strain"	"replicate"	"age.at.death"	"rupture"
"431"	"vhl-1"	1	23	0
"431"	"vhl-1"	1	23	0
"432"	"vhl-1"	1	23	0
"432"	"vhl-1"	1	23	0
"433"	"vhl-1"	1	23	0
"433"	"vhl-1"	1	23	0
"434"	"vhl-1"	1	23	0
"434"	"vhl-1"	1	23	0
"435"	"vhl-1"	1	23	0
"435"	"vhl-1"	1	23	0
"436"	"vhl-1"	1	23	0
"436"	"vhl-1"	1	23	0
"437"	"vhl-1"	1	23	0
"437"	"vhl-1"	1	23	0
"438"	"vhl-1"	1	23	0
"438"	"vhl-1"	1	23	0
"439"	"vhl-1"	1	23	0
"439"	"vhl-1"	1	23	0
"440"	"vhl-1"	1	23	0
"440"	"vhl-1"	1	23	0
"441"	"vhl-1"	1	23	0
"441"	"vhl-1"	1	23	0
"442"	"vhl-1"	1	23	0
"442"	"vhl-1"	1	23	0
"443"	"vhl-1"	1	23	0
"443"	"vhl-1"	1	23	0
"444"	"vhl-1"	1	23	0
"444"	"vhl-1"	1	23	0
"445"	"vhl-1"	1	23	0
"445"	"vhl-1"	1	23	0
"446"	"vhl-1"	1	23	0
"446"	"vhl-1"	1	23	0
"447"	"vhl-1"	1	23	0
"447"	"vhl-1"	1	23	0
"448"	"vhl-1"	1	23	0
"448"	"vhl-1"	1	23	0
"449"	"vhl-1"	1	23	0
"449"	"vhl-1"	1	23	0
"450"	"vhl-1"	1	23	0
"450"	"vhl-1"	1	23	0
"451"	"vhl-1"	1	23	0
"451"	"vhl-1"	1	23	0
"452"	"vhl-1"	1	25	0
"452"	"vhl-1"	1	25	0
"453"	"vhl-1"	1	25	0
"453"	"vhl-1"	1	25	0
"454"	"vhl-1"	1	25	0
"454"	"vhl-1"	1	25	0
"455"	"vhl-1"	1	25	0
"455"	"vhl-1"	1	25	0
"456"	"vhl-1"	1	25	0
"456"	"vhl-1"	1	25	0
"457"	"vhl-1"	1	25	0
"457"	"vhl-1"	1	25	0
"458"	"vhl-1"	1	25	0
"458"	"vhl-1"	1	25	0
"459"	"vhl-1"	1	25	0
"459"	"vhl-1"	1	25	0
"460"	"vhl-1"	1	25	0
"460"	"vhl-1"	1	25	0
"461"	"vhl-1"	1	25	0
"461"	"vhl-1"	1	25	0
"462"	"vhl-1"	1	25	0
"462"	"vhl-1"	1	25	0
"463"	"vhl-1"	1	25	0
"463"	"vhl-1"	1	25	0
"464"	"vhl-1"	1	25	0
"464"	"vhl-1"	1	25	0
"465"	"vhl-1"	1	25	0
"465"	"vhl-1"	1	25	0
"466"	"vhl-1"	1	25	0
"466"	"vhl-1"	1	25	0
"467"	"vhl-1"	1	25	0
"467"	"vhl-1"	1	25	0
"468"	"vhl-1"	1	25	0
"468"	"vhl-1"	1	25	0
"469"	"vhl-1"	1	25	0
"469"	"vhl-1"	1	25	0
"470"	"vhl-1"	1	25	0
"470"	"vhl-1"	1	25	0
"471"	"vhl-1"	1	25	0
"471"	"vhl-1"	1	25	0
"472"	"vhl-1"	1	25	0
"472"	"vhl-1"	1	25	0
"473"	"vhl-1"	1	25	0
"473"	"vhl-1"	1	25	0
"474"	"vhl-1"	1	25	0
"474"	"vhl-1"	1	25	0
"475"	"vhl-1"	1	27	0
"475"	"vhl-1"	1	27	0
"476"	"vhl-1"	1	27	0
"476"	"vhl-1"	1	27	0
"477"	"vhl-1"	1	27	0
"477"	"vhl-1"	1	27	0
"478"	"vhl-1"	1	27	0
"478"	"vhl-1"	1	27	0
"479"	"vhl-1"	1	27	0
"479"	"vhl-1"	1	27	0
"480"	"vhl-1"	1	27	0
"480"	"vhl-1"	1	27	0
"481"	"vhl-1"	1	27	0
"481"	"vhl-1"	1	27	0
"482"	"vhl-1"	1	27	0
"482"	"vhl-1"	1	27	0
"483"	"vhl-1"	1	27	0
"483"	"vhl-1"	1	27	0
"484"	"vhl-1"	1	27	0
"484"	"vhl-1"	1	27	0
"485"	"vhl-1"	1	27	0
"485"	"vhl-1"	1	27	0
"486"	"vhl-1"	1	32	0
"486"	"vhl-1"	1	32	0
"487"	"vhl-1"	1	32	0
"487"	"vhl-1"	1	32	0
"488"	"vhl-1"	1	32	0
"488"	"vhl-1"	1	32	0
"489"	"vhl-1"	1	32	0
"489"	"vhl-1"	1	32	0
"490"	"vhl-1"	1	32	0
"490"	"vhl-1"	1	32	0
"491"	"vhl-1"	1	32	0
"491"	"vhl-1"	1	32	0
"492"	"vhl-1"	1	32	0
"492"	"vhl-1"	1	32	0
"493"	"vhl-1"	1	32	0
"493"	"vhl-1"	1	32	0
"494"	"vhl-1"	1	32	0
"494"	"vhl-1"	1	32	0
"495"	"vhl-1"	1	32	0
"495"	"vhl-1"	1	32	0
"496"	"vhl-1"	1	32	0
"496"	"vhl-1"	1	32	0
"497"	"vhl-1"	1	34	0
"497"	"vhl-1"	1	34	0
"498"	"vhl-1"	1	34	0
"498"	"vhl-1"	1	34	0
"499"	"vhl-1"	1	34	0
"499"	"vhl-1"	1	34	0
"500"	"vhl-1"	1	34	0
"500"	"vhl-1"	1	34	0
"501"	"vhl-1"	1	34	0
"501"	"vhl-1"	1	34	0
"502"	"vhl-1"	1	34	0
"502"	"vhl-1"	1	34	0
"503"	"vhl-1"	1	34	0
"503"	"vhl-1"	1	34	0
"504"	"vhl-1"	1	34	0
"504"	"vhl-1"	1	34	0
"505"	"vhl-1"	1	34	0
"505"	"vhl-1"	1	34	0
"506"	"vhl-1"	1	18	2
"506"	"vhl-1"	1	18	2
"507"	"vhl-1"	1	20	2
"507"	"vhl-1"	1	20	2
"508"	"vhl-1"	1	32	2
"508"	"vhl-1"	1	32	2
"509"	"vhl-1"	1	32	2
"509"	"vhl-1"	1	32	2
"510"	"vhl-1"	1	32	2
"510"	"vhl-1"	1	32	2
"511"	"vhl-1"	1	18	3
"511"	"vhl-1"	1	18	3
"512"	"vhl-1"	1	18	3
"512"	"vhl-1"	1	18	3
"513"	"vhl-1"	1	18	3
"513"	"vhl-1"	1	18	3
"514"	"vhl-1"	1	20	3
"514"	"vhl-1"	1	20	3
"515"	"vhl-1"	1	34	3
"515"	"vhl-1"	1	34	3
"516"	"vhl-1"	1	18	0
"516"	"vhl-1"	1	18	0
"517"	"vhl-1"	1	18	0
"517"	"vhl-1"	1	18	0
"518"	"vhl-1"	1	18	0
"518"	"vhl-1"	1	18	0
"519"	"vhl-1"	1	18	0
"519"	"vhl-1"	1	18	0
"520"	"vhl-1"	1	18	0
"520"	"vhl-1"	1	18	0
"521"	"vhl-1"	1	20	0
"521"	"vhl-1"	1	20	0
"522"	"vhl-1"	1	20	0
"522"	"vhl-1"	1	20	0
"523"	"vhl-1"	1	20	0
"523"	"vhl-1"	1	20	0
"524"	"vhl-1"	1	20	0
"524"	"vhl-1"	1	20	0
"525"	"vhl-1"	1	20	0
"525"	"vhl-1"	1	20	0
"526"	"vhl-1"	1	20	0
"526"	"vhl-1"	1	20	0
"527"	"vhl-1"	1	20	0
"527"	"vhl-1"	1	20	0
"528"	"vhl-1"	1	23	0
"528"	"vhl-1"	1	23	0
"529"	"vhl-1"	1	23	0
"529"	"vhl-1"	1	23	0
"530"	"vhl-1"	1	23	0
"530"	"vhl-1"	1	23	0
"531"	"vhl-1"	1	23	0
"531"	"vhl-1"	1	23	0
"532"	"vhl-1"	1	23	0
"532"	"vhl-1"	1	23	0
"533"	"vhl-1"	1	23	0
"533"	"vhl-1"	1	23	0
"534"	"vhl-1"	1	23	0
"534"	"vhl-1"	1	23	0
"535"	"vhl-1"	1	23	0
"535"	"vhl-1"	1	23	0
"536"	"vhl-1"	1	23	0
"536"	"vhl-1"	1	23	0
"537"	"vhl-1"	1	23	0
"537"	"vhl-1"	1	23	0
"538"	"vhl-1"	1	23	0
"538"	"vhl-1"	1	23	0
"539"	"vhl-1"	1	23	0
"539"	"vhl-1"	1	23	0
"540"	"vhl-1"	1	23	0
"540"	"vhl-1"	1	23	0
"541"	"vhl-1"	1	23	0
"541"	"vhl-1"	1	23	0
"542"	"vhl-1"	1	23	0
"542"	"vhl-1"	1	23	0
"543"	"vhl-1"	1	23	0
"543"	"vhl-1"	1	23	0
"544"	"vhl-1"	1	23	0
"544"	"vhl-1"	1	23	0
"545"	"vhl-1"	1	23	0
"545"	"vhl-1"	1	23	0
"546"	"vhl-1"	1	23	0
"546"	"vhl-1"	1	23	0
"547"	"vhl-1"	1	23	0
"547"	"vhl-1"	1	23	0
"548"	"vhl-1"	1	23	0
"548"	"vhl-1"	1	23	0
"549"	"vhl-1"	1	23	0
"549"	"vhl-1"	1	23	0
"550"	"vhl-1"	1	23	0
"550"	"vhl-1"	1	23	0
"551"	"vhl-1"	1	23	0
"551"	"vhl-1"	1	23	0
"552"	"vhl-1"	1	23	0
"552"	"vhl-1"	1	23	0
"553"	"vhl-1"	1	25	0
"553"	"vhl-1"	1	25	0
"554"	"vhl-1"	1	25	0
"554"	"vhl-1"	1	25	0
"555"	"vhl-1"	1	25	0
"555"	"vhl-1"	1	25	0
"556"	"vhl-1"	1	25	0
"556"	"vhl-1"	1	25	0
"557"	"vhl-1"	1	25	0
"557"	"vhl-1"	1	25	0
"558"	"vhl-1"	1	25	0
"558"	"vhl-1"	1	25	0
"559"	"vhl-1"	1	25	0
"559"	"vhl-1"	1	25	0
"560"	"vhl-1"	1	25	0
"560"	"vhl-1"	1	25	0
"561"	"vhl-1"	1	25	0
"561"	"vhl-1"	1	25	0
"562"	"vhl-1"	1	25	0
"562"	"vhl-1"	1	25	0
"563"	"vhl-1"	1	25	0
"563"	"vhl-1"	1	25	0
"564"	"vhl-1"	1	25	0
"564"	"vhl-1"	1	25	0
"565"	"vhl-1"	1	25	0
"565"	"vhl-1"	1	25	0
"566"	"vhl-1"	1	25	0
"566"	"vhl-1"	1	25	0
"567"	"vhl-1"	1	25	0
"567"	"vhl-1"	1	25	0
"568"	"vhl-1"	1	25	0
"568"	"vhl-1"	1	25	0
"569"	"vhl-1"	1	25	0
"569"	"vhl-1"	1	25	0
"570"	"vhl-1"	1	25	0
"570"	"vhl-1"	1	25	0
"571"	"vhl-1"	1	25	0
"571"	"vhl-1"	1	25	0
"572"	"vhl-1"	1	25	0
"572"	"vhl-1"	1	25	0
"573"	"vhl-1"	1	25	0
"573"	"vhl-1"	1	25	0
"574"	"vhl-1"	1	25	0
"574"	"vhl-1"	1	25	0
"575"	"vhl-1"	1	25	0
"575"	"vhl-1"	1	25	0
"576"	"vhl-1"	1	25	0
"576"	"vhl-1"	1	25	0
"577"	"vhl-1"	1	25	0
"577"	"vhl-1"	1	25	0
"578"	"vhl-1"	1	25	0
"578"	"vhl-1"	1	25	0
"579"	"vhl-1"	1	25	0
"579"	"vhl-1"	1	25	0
"580"	"vhl-1"	1	25	0
"580"	"vhl-1"	1	25	0
"581"	"vhl-1"	1	25	0
"581"	"vhl-1"	1	25	0
"582"	"vhl-1"	1	25	0
"582"	"vhl-1"	1	25	0
"583"	"vhl-1"	1	27	0
"583"	"vhl-1"	1	27	0
"584"	"vhl-1"	1	27	0
"584"	"vhl-1"	1	27	0
"585"	"vhl-1"	1	27	0
"585"	"vhl-1"	1	27	0
"586"	"vhl-1"	1	27	0
"586"	"vhl-1"	1	27	0
"587"	"vhl-1"	1	27	0
"587"	"vhl-1"	1	27	0
"588"	"vhl-1"	1	27	0
"588"	"vhl-1"	1	27	0
"589"	"vhl-1"	1	27	0
"589"	"vhl-1"	1	27	0
"590"	"vhl-1"	1	27	0
"590"	"vhl-1"	1	27	0
"591"	"vhl-1"	1	27	0
"591"	"vhl-1"	1	27	0
"592"	"vhl-1"	1	27	0
"592"	"vhl-1"	1	27	0
"593"	"vhl-1"	1	27	0
"593"	"vhl-1"	1	27	0
"594"	"vhl-1"	1	27	0
"594"	"vhl-1"	1	27	0
"595"	"vhl-1"	1	27	0
"595"	"vhl-1"	1	27	0
"596"	"vhl-1"	1	27	0
"596"	"vhl-1"	1	27	0
"597"	"vhl-1"	1	32	0
"597"	"vhl-1"	1	32	0
"598"	"vhl-1"	1	32	0
"598"	"vhl-1"	1	32	0
"599"	"vhl-1"	1	32	0
"599"	"vhl-1"	1	32	0
"600"	"vhl-1"	1	32	0
"600"	"vhl-1"	1	32	0
"601"	"vhl-1"	1	32	0
"601"	"vhl-1"	1	32	0
"602"	"vhl-1"	1	32	0
"602"	"vhl-1"	1	32	0
"603"	"vhl-1"	1	32	0
"603"	"vhl-1"	1	32	0
"604"	"vhl-1"	1	34	0
"604"	"vhl-1"	1	34	0
"605"	"vhl-1"	1	34	0
"605"	"vhl-1"	1	34	0
"606"	"vhl-1"	1	34	0
"606"	"vhl-1"	1	34	0
"607"	"vhl-1"	1	34	0
"607"	"vhl-1"	1	34	0
"608"	"vhl-1"	1	34	0
"608"	"vhl-1"	1	34	0
"609"	"vhl-1"	1	34	0
"609"	"vhl-1"	1	34	0
"610"	"vhl-1"	1	34	0
"610"	"vhl-1"	1	34	0
"611"	"vhl-1"	1	34	0
"611"	"vhl-1"	1	34	0
"612"	"vhl-1"	1	34	0
"612"	"vhl-1"	1	34	0
"613"	"vhl-1"	2	18	2
"613"	"vhl-1"	2	18	2
"614"	"vhl-1"	2	18	2
"614"	"vhl-1"	2	18	2
"615"	"vhl-1"	2	32	2
"615"	"vhl-1"	2	32	2
"616"	"vhl-1"	2	32	2
"616"	"vhl-1"	2	32	2
"617"	"vhl-1"	2	32	2
"617"	"vhl-1"	2	32	2
"618"	"vhl-1"	2	32	2
"618"	"vhl-1"	2	32	2
"619"	"vhl-1"	2	34	2
"619"	"vhl-1"	2	34	2
"620"	"vhl-1"	2	18	3
"620"	"vhl-1"	2	18	3
"621"	"vhl-1"	2	18	3
"621"	"vhl-1"	2	18	3
"622"	"vhl-1"	2	18	3
"622"	"vhl-1"	2	18	3
"623"	"vhl-1"	2	18	3
"623"	"vhl-1"	2	18	3
"624"	"vhl-1"	2	32	3
"624"	"vhl-1"	2	32	3
"625"	"hif-1(ia07)"	1	18	0
"625"	"hif-1(ia07)"	1	18	0
"626"	"hif-1(ia07)"	1	18	0
"626"	"hif-1(ia07)"	1	18	0
"627"	"hif-1(ia07)"	1	18	0
"627"	"hif-1(ia07)"	1	18	0
"628"	"hif-1(ia07)"	1	18	0
"628"	"hif-1(ia07)"	1	18	0
"629"	"hif-1(ia07)"	1	18	0
"629"	"hif-1(ia07)"	1	18	0
"630"	"hif-1(ia07)"	1	18	0
"630"	"hif-1(ia07)"	1	18	0
"631"	"hif-1(ia07)"	1	18	0
"631"	"hif-1(ia07)"	1	18	0
"632"	"hif-1(ia07)"	1	18	0
"632"	"hif-1(ia07)"	1	18	0
"633"	"hif-1(ia07)"	1	18	0
"633"	"hif-1(ia07)"	1	18	0
"634"	"hif-1(ia07)"	1	18	0
"634"	"hif-1(ia07)"	1	18	0
"635"	"hif-1(ia07)"	1	18	0
"635"	"hif-1(ia07)"	1	18	0
"636"	"hif-1(ia07)"	1	18	0
"636"	"hif-1(ia07)"	1	18	0
"637"	"hif-1(ia07)"	1	20	0
"637"	"hif-1(ia07)"	1	20	0
"638"	"hif-1(ia07)"	1	20	0
"638"	"hif-1(ia07)"	1	20	0
"639"	"hif-1(ia07)"	1	20	0
"639"	"hif-1(ia07)"	1	20	0
"640"	"hif-1(ia07)"	1	20	0
"640"	"hif-1(ia07)"	1	20	0
"641"	"hif-1(ia07)"	1	23	0
"641"	"hif-1(ia07)"	1	23	0
"642"	"hif-1(ia07)"	1	23	0
"642"	"hif-1(ia07)"	1	23	0
"643"	"hif-1(ia07)"	1	23	0
"643"	"hif-1(ia07)"	1	23	0
"644"	"hif-1(ia07)"	1	23	0
"644"	"hif-1(ia07)"	1	23	0
"645"	"hif-1(ia07)"	1	23	0
"645"	"hif-1(ia07)"	1	23	0
"646"	"hif-1(ia07)"	1	23	0
"646"	"hif-1(ia07)"	1	23	0
"647"	"hif-1(ia07)"	1	23	0
"647"	"hif-1(ia07)"	1	23	0
"648"	"hif-1(ia07)"	1	23	0
"648"	"hif-1(ia07)"	1	23	0
"649"	"hif-1(ia07)"	1	23	0
"649"	"hif-1(ia07)"	1	23	0
"650"	"hif-1(ia07)"	1	23	0
"650"	"hif-1(ia07)"	1	23	0
"651"	"hif-1(ia07)"	1	23	0
"651"	"hif-1(ia07)"	1	23	0
"652"	"hif-1(ia07)"	1	23	0
"652"	"hif-1(ia07)"	1	23	0
"653"	"hif-1(ia07)"	1	23	0
"653"	"hif-1(ia07)"	1	23	0
"654"	"hif-1(ia07)"	1	23	0
"654"	"hif-1(ia07)"	1	23	0
"655"	"hif-1(ia07)"	1	23	0
"655"	"hif-1(ia07)"	1	23	0
"656"	"hif-1(ia07)"	1	23	0
"656"	"hif-1(ia07)"	1	23	0
"657"	"hif-1(ia07)"	1	23	0
"657"	"hif-1(ia07)"	1	23	0
"658"	"hif-1(ia07)"	1	23	0
"658"	"hif-1(ia07)"	1	23	0
"659"	"hif-1(ia07)"	1	23	0
"659"	"hif-1(ia07)"	1	23	0
"660"	"hif-1(ia07)"	1	23	0
"660"	"hif-1(ia07)"	1	23	0
"661"	"hif-1(ia07)"	1	23	0
"661"	"hif-1(ia07)"	1	23	0
"662"	"hif-1(ia07)"	1	23	0
"662"	"hif-1(ia07)"	1	23	0
"663"	"hif-1(ia07)"	1	23	0
"663"	"hif-1(ia07)"	1	23	0
"664"	"hif-1(ia07)"	1	23	0
"664"	"hif-1(ia07)"	1	23	0
"665"	"hif-1(ia07)"	1	23	0
"665"	"hif-1(ia07)"	1	23	0
"666"	"hif-1(ia07)"	1	23	0
"666"	"hif-1(ia07)"	1	23	0
"667"	"hif-1(ia07)"	1	23	0
"667"	"hif-1(ia07)"	1	23	0
"668"	"hif-1(ia07)"	1	23	0
"668"	"hif-1(ia07)"	1	23	0
"669"	"hif-1(ia07)"	1	23	0
"669"	"hif-1(ia07)"	1	23	0
"670"	"hif-1(ia07)"	1	23	0
"670"	"hif-1(ia07)"	1	23	0
"671"	"hif-1(ia07)"	1	25	0
"671"	"hif-1(ia07)"	1	25	0
"672"	"hif-1(ia07)"	1	25	0
"672"	"hif-1(ia07)"	1	25	0
"673"	"hif-1(ia07)"	1	25	0
"673"	"hif-1(ia07)"	1	25	0
"674"	"hif-1(ia07)"	1	25	0
"674"	"hif-1(ia07)"	1	25	0
"675"	"hif-1(ia07)"	1	25	0
"675"	"hif-1(ia07)"	1	25	0
"676"	"hif-1(ia07)"	1	25	0
"676"	"hif-1(ia07)"	1	25	0
"677"	"hif-1(ia07)"	1	25	0
"677"	"hif-1(ia07)"	1	25	0
"678"	"hif-1(ia07)"	1	25	0
"678"	"hif-1(ia07)"	1	25	0
"679"	"hif-1(ia07)"	1	25	0
"679"	"hif-1(ia07)"	1	25	0
"680"	"hif-1(ia07)"	1	25	0
"680"	"hif-1(ia07)"	1	25	0
"681"	"hif-1(ia07)"	1	25	0
"681"	"hif-1(ia07)"	1	25	0
"682"	"hif-1(ia07)"	1	25	0
"682"	"hif-1(ia07)"	1	25	0
"683"	"hif-1(ia07)"	1	25	0
"683"	"hif-1(ia07)"	1	25	0
"684"	"hif-1(ia07)"	1	25	0
"684"	"hif-1(ia07)"	1	25	0
"685"	"hif-1(ia07)"	1	25	0
"685"	"hif-1(ia07)"	1	25	0
"686"	"hif-1(ia07)"	1	25	0
"686"	"hif-1(ia07)"	1	25	0
"687"	"hif-1(ia07)"	1	25	0
"687"	"hif-1(ia07)"	1	25	0
"688"	"hif-1(ia07)"	1	25	0
"688"	"hif-1(ia07)"	1	25	0
"689"	"hif-1(ia07)"	1	25	0
"689"	"hif-1(ia07)"	1	25	0
"690"	"hif-1(ia07)"	1	25	0
"690"	"hif-1(ia07)"	1	25	0
"691"	"hif-1(ia07)"	1	25	0
"691"	"hif-1(ia07)"	1	25	0
"692"	"hif-1(ia07)"	1	25	0
"692"	"hif-1(ia07)"	1	25	0
"693"	"hif-1(ia07)"	1	27	0
"693"	"hif-1(ia07)"	1	27	0
"694"	"hif-1(ia07)"	1	27	0
"694"	"hif-1(ia07)"	1	27	0
"695"	"hif-1(ia07)"	1	27	0
"695"	"hif-1(ia07)"	1	27	0
"696"	"hif-1(ia07)"	1	27	0
"696"	"hif-1(ia07)"	1	27	0
"697"	"hif-1(ia07)"	1	27	0
"697"	"hif-1(ia07)"	1	27	0
"698"	"hif-1(ia07)"	1	27	0
"698"	"hif-1(ia07)"	1	27	0
"699"	"hif-1(ia07)"	1	27	0
"699"	"hif-1(ia07)"	1	27	0
"700"	"hif-1(ia07)"	1	27	0
"700"	"hif-1(ia07)"	1	27	0
"701"	"hif-1(ia07)"	1	32	0
"701"	"hif-1(ia07)"	1	32	0
"702"	"hif-1(ia07)"	1	32	0
"702"	"hif-1(ia07)"	1	32	0
"703"	"hif-1(ia07)"	1	32	0
"703"	"hif-1(ia07)"	1	32	0
"704"	"hif-1(ia07)"	1	32	0
"704"	"hif-1(ia07)"	1	32	0
"705"	"hif-1(ia07)"	1	34	0
"705"	"hif-1(ia07)"	1	34	0
"706"	"hif-1(ia07)"	1	34	0
"706"	"hif-1(ia07)"	1	34	0
"707"	"hif-1(ia07)"	1	34	0
"707"	"hif-1(ia07)"	1	34	0
"708"	"hif-1(ia07)"	1	18	2
"708"	"hif-1(ia07)"	1	18	2
"709"	"hif-1(ia07)"	1	18	2
"709"	"hif-1(ia07)"	1	18	2
"710"	"hif-1(ia07)"	1	20	2
"710"	"hif-1(ia07)"	1	20	2
"711"	"hif-1(ia07)"	1	32	2
"711"	"hif-1(ia07)"	1	32	2
"712"	"hif-1(ia07)"	1	18	3
"712"	"hif-1(ia07)"	1	18	3
"713"	"hif-1(ia07)"	1	18	3
"713"	"hif-1(ia07)"	1	18	3
"714"	"hif-1(ia07)"	1	18	3
"714"	"hif-1(ia07)"	1	18	3
"715"	"hif-1(ia07)"	1	18	3
"715"	"hif-1(ia07)"	1	18	3
"716"	"hif-1(ia07)"	1	18	3
"716"	"hif-1(ia07)"	1	18	3
"717"	"hif-1(ia07)"	1	18	3
"717"	"hif-1(ia07)"	1	18	3
"718"	"hif-1(ia07)"	1	18	3
"718"	"hif-1(ia07)"	1	18	3
"719"	"hif-1(ia07)"	1	18	3
"719"	"hif-1(ia07)"	1	18	3
"720"	"hif-1(ia07)"	1	18	3
"720"	"hif-1(ia07)"	1	18	3
"721"	"hif-1(ia07)"	1	18	3
"721"	"hif-1(ia07)"	1	18	3
"722"	"hif-1(ia07)"	1	20	3
"722"	"hif-1(ia07)"	1	20	3
"723"	"hif-1(ia07)"	1	20	3
"723"	"hif-1(ia07)"	1	20	3
"724"	"hif-1(ia07)"	1	20	3
"724"	"hif-1(ia07)"	1	20	3
"725"	"hif-1(ia07)"	1	20	3
"725"	"hif-1(ia07)"	1	20	3
"726"	"hif-1(ia07)"	1	20	3
"726"	"hif-1(ia07)"	1	20	3
"727"	"hif-1(ia07)"	1	23	3
"727"	"hif-1(ia07)"	1	23	3
"728"	"hif-1(ia07)"	1	23	3
"728"	"hif-1(ia07)"	1	23	3
"729"	"hif-1(ia07)"	1	34	3
"729"	"hif-1(ia07)"	1	34	3
"730"	"hif-1(ia07)"	1	18	0
"730"	"hif-1(ia07)"	1	18	0
"731"	"hif-1(ia07)"	1	18	0
"731"	"hif-1(ia07)"	1	18	0
"732"	"hif-1(ia07)"	1	18	0
"732"	"hif-1(ia07)"	1	18	0
"733"	"hif-1(ia07)"	1	18	0
"733"	"hif-1(ia07)"	1	18	0
"734"	"hif-1(ia07)"	1	18	0
"734"	"hif-1(ia07)"	1	18	0
"735"	"hif-1(ia07)"	1	18	0
"735"	"hif-1(ia07)"	1	18	0
"736"	"hif-1(ia07)"	1	18	0
"736"	"hif-1(ia07)"	1	18	0
"737"	"hif-1(ia07)"	1	18	0
"737"	"hif-1(ia07)"	1	18	0
"738"	"hif-1(ia07)"	1	18	0
"738"	"hif-1(ia07)"	1	18	0
"739"	"hif-1(ia07)"	1	18	0
"739"	"hif-1(ia07)"	1	18	0
"740"	"hif-1(ia07)"	1	18	0
"740"	"hif-1(ia07)"	1	18	0
"741"	"hif-1(ia07)"	1	20	0
"741"	"hif-1(ia07)"	1	20	0
"742"	"hif-1(ia07)"	1	20	0
"742"	"hif-1(ia07)"	1	20	0
"743"	"hif-1(ia07)"	1	20	0
"743"	"hif-1(ia07)"	1	20	0
"744"	"hif-1(ia07)"	1	20	0
"744"	"hif-1(ia07)"	1	20	0
"745"	"hif-1(ia07)"	1	20	0
"745"	"hif-1(ia07)"	1	20	0
"746"	"hif-1(ia07)"	1	20	0
"746"	"hif-1(ia07)"	1	20	0
"747"	"hif-1(ia07)"	1	20	0
"747"	"hif-1(ia07)"	1	20	0
"748"	"hif-1(ia07)"	1	20	0
"748"	"hif-1(ia07)"	1	20	0
"749"	"hif-1(ia07)"	1	20	0
"749"	"hif-1(ia07)"	1	20	0
"750"	"hif-1(ia07)"	1	20	0
"750"	"hif-1(ia07)"	1	20	0
"751"	"hif-1(ia07)"	1	20	0
"751"	"hif-1(ia07)"	1	20	0
"752"	"hif-1(ia07)"	1	20	0
"752"	"hif-1(ia07)"	1	20	0
"753"	"hif-1(ia07)"	1	20	0
"753"	"hif-1(ia07)"	1	20	0
"754"	"hif-1(ia07)"	1	23	0
"754"	"hif-1(ia07)"	1	23	0
"755"	"hif-1(ia07)"	1	23	0
"755"	"hif-1(ia07)"	1	23	0
"756"	"hif-1(ia07)"	1	23	0
"756"	"hif-1(ia07)"	1	23	0
"757"	"hif-1(ia07)"	1	23	0
"757"	"hif-1(ia07)"	1	23	0
"758"	"hif-1(ia07)"	1	23	0
"758"	"hif-1(ia07)"	1	23	0
"759"	"hif-1(ia07)"	1	23	0
"759"	"hif-1(ia07)"	1	23	0
"760"	"hif-1(ia07)"	1	23	0
"760"	"hif-1(ia07)"	1	23	0
"761"	"hif-1(ia07)"	1	23	0
"761"	"hif-1(ia07)"	1	23	0
"762"	"hif-1(ia07)"	1	23	0
"762"	"hif-1(ia07)"	1	23	0
"763"	"hif-1(ia07)"	1	23	0
"763"	"hif-1(ia07)"	1	23	0
"764"	"hif-1(ia07)"	1	23	0
"764"	"hif-1(ia07)"	1	23	0
"765"	"hif-1(ia07)"	1	23	0
"765"	"hif-1(ia07)"	1	23	0
"766"	"hif-1(ia07)"	1	23	0
"766"	"hif-1(ia07)"	1	23	0
"767"	"hif-1(ia07)"	1	23	0
"767"	"hif-1(ia07)"	1	23	0
"768"	"hif-1(ia07)"	1	23	0
"768"	"hif-1(ia07)"	1	23	0
"769"	"hif-1(ia07)"	1	23	0
"769"	"hif-1(ia07)"	1	23	0
"770"	"hif-1(ia07)"	1	23	0
"770"	"hif-1(ia07)"	1	23	0
"771"	"hif-1(ia07)"	1	23	0
"771"	"hif-1(ia07)"	1	23	0
"772"	"hif-1(ia07)"	1	23	0
"772"	"hif-1(ia07)"	1	23	0
"773"	"hif-1(ia07)"	1	23	0
"773"	"hif-1(ia07)"	1	23	0
"774"	"hif-1(ia07)"	1	23	0
"774"	"hif-1(ia07)"	1	23	0
"775"	"hif-1(ia07)"	1	23	0
"775"	"hif-1(ia07)"	1	23	0
"776"	"hif-1(ia07)"	1	23	0
"776"	"hif-1(ia07)"	1	23	0
"777"	"hif-1(ia07)"	1	23	0
"777"	"hif-1(ia07)"	1	23	0
"778"	"hif-1(ia07)"	1	23	0
"778"	"hif-1(ia07)"	1	23	0
"779"	"hif-1(ia07)"	1	23	0
"779"	"hif-1(ia07)"	1	23	0
"780"	"hif-1(ia07)"	1	23	0
"780"	"hif-1(ia07)"	1	23	0
"781"	"hif-1(ia07)"	1	23	0
"781"	"hif-1(ia07)"	1	23	0
"782"	"hif-1(ia07)"	1	23	0
"782"	"hif-1(ia07)"	1	23	0
